errorAileron,errorRudder,errorElevator,P_des.x,P_des.y,P_des.z,P_is.x,P_is.y,P_is.z,L_is.x,L_is.y,L_is.z,aCMDin.x,aCMDin.y,aCMDin.z,aCMDb.x,aCMDb.y,aCMDb.z,ACMDb.x,ACMD.y,ACMDb.z,Throttle
-0.002145,-0.000004,-0.013716,-365.0000,-337.4962,-0.870000,-0.000573,6.152092,-0.532005,-0.001983,48.11700,0.018970,0.000081,0.011817,0.136661,0.000011,-0.000004,-0.013716,-0.837135,0.002145,9.760499,6.175050,0.001350,-0.005070
-0.003812,0.000000,-0.014548,-365.0000,-337.3962,-0.870000,-0.000471,6.306856,-0.542820,-0.001983,47.46487,0.019620,0.000054,0.012475,0.144946,0.000013,0.000000,-0.014548,-0.832344,0.003812,9.760076,6.330170,0.001140,-0.005740
-0.005289,0.000010,-0.015460,-365.0000,-337.2962,-0.870000,-0.000189,6.474700,-0.552999,-0.001861,46.72308,0.020399,-0.000019,0.013157,0.154048,0.000014,0.000010,-0.015460,-0.825696,0.005289,9.759727,6.498270,0.000810,-0.006060
-0.006084,0.000023,-0.016297,-365.0000,-337.1962,-0.870000,0.000204,6.627640,-0.560892,-0.001861,46.03217,0.021129,-0.000136,0.013742,0.162388,0.000014,0.000023,-0.016297,-0.818364,0.006084,9.759504,6.651330,0.000430,-0.006040
-0.006391,0.000036,-0.017073,-365.0000,-337.0962,-0.870000,0.000547,6.765851,-0.567541,-0.001983,45.39722,0.021800,-0.000251,0.014271,0.170137,0.000015,0.000036,-0.017073,-0.811129,0.006391,9.759333,6.789609,0.000100,-0.006160
-0.006399,0.000044,-0.018047,-365.0000,-336.9962,-0.870000,0.000733,6.930642,-0.575114,-0.002044,44.59534,0.022620,-0.000327,0.014924,0.179851,0.000016,0.000044,-0.018047,-0.802133,0.006399,9.759101,6.954460,-0.000140,-0.006480
-0.006113,0.000051,-0.018963,-365.0000,-336.8961,-0.870000,0.000867,7.080699,-0.581452,-0.002166,43.84967,0.023419,-0.000393,0.015520,0.189003,0.000018,0.000051,-0.018963,-0.793331,0.006113,9.758902,7.104530,-0.000190,-0.006920
-0.005923,0.000056,-0.019892,-365.0000,-336.7961,-0.870000,0.000944,7.229885,-0.586725,-0.002227,43.08606,0.024260,-0.000443,0.016090,0.198272,0.000019,0.000056,-0.019892,-0.784139,0.005923,9.758715,7.253650,-0.000180,-0.006930
-0.005629,0.000055,-0.021328,-365.0000,-336.6961,-0.870000,0.000782,7.445227,-0.593718,-0.002410,41.89798,0.025459,-0.000431,0.016954,0.212614,0.000019,0.000055,-0.021328,-0.770937,0.005629,9.758327,7.468860,-0.000070,-0.006770
-0.005628,0.000053,-0.022451,-365.0000,-336.5961,-0.870000,0.000628,7.605467,-0.598531,-0.002471,41.00732,0.026340,-0.000404,0.017614,0.223826,0.000019,0.000053,-0.022451,-0.761059,0.005628,9.757979,7.628980,0.000100,-0.006680
-0.005828,0.000057,-0.023426,-365.0000,-336.4961,-0.870000,0.000648,7.738155,-0.602460,-0.002563,40.26575,0.027069,-0.000439,0.018183,0.233557,0.000019,0.000057,-0.023426,-0.753136,0.005828,9.757618,7.761570,0.000170,-0.006590
-0.006031,0.000064,-0.024562,-365.0000,-336.3961,-0.870000,0.000693,7.883254,-0.606802,-0.002655,39.42331,0.027849,-0.000491,0.018851,0.244904,0.000020,0.000064,-0.024562,-0.744822,0.006031,9.757118,7.906570,0.000140,-0.006500
-0.006234,0.000071,-0.026255,-365.0000,-336.2961,-0.870000,0.000703,8.079676,-0.612951,-0.002807,38.21017,0.028919,-0.000550,0.019861,0.261807,0.000021,0.000071,-0.026255,-0.734158,0.006234,9.756230,8.102890,0.000070,-0.006550
-0.006339,0.000077,-0.027426,-365.0000,-336.1961,-0.870000,0.000746,8.209759,-0.616750,-0.002838,37.41693,0.029640,-0.000602,0.020546,0.273499,0.000021,0.000077,-0.027426,-0.727114,0.006339,9.755586,8.232890,0.000040,-0.006529
-0.006257,0.000093,-0.028801,-365.0000,-336.0961,-0.870000,0.000973,8.351989,-0.620972,-0.002929,36.51797,0.030420,-0.000753,0.021355,0.287226,0.000022,0.000093,-0.028801,-0.719776,0.006257,9.754753,8.375040,-0.000090,-0.006480
-0.006167,0.000100,-0.030263,-365.0000,-335.9961,-0.870000,0.000983,8.493357,-0.625144,-0.003051,35.60199,0.031199,-0.000818,0.022215,0.301825,0.000023,0.000100,-0.030263,-0.712535,0.006166,9.753821,8.516330,-0.000170,-0.006570
-0.005979,0.000109,-0.031783,-365.0000,-335.8961,-0.870000,0.001007,8.633930,-0.628462,-0.003173,34.66904,0.031999,-0.000897,0.023073,0.316991,0.000024,0.000109,-0.031783,-0.704609,0.005979,9.752876,8.656770,-0.000180,-0.006680
-0.005606,0.000126,-0.034013,-365.0000,-335.7961,-0.870000,0.001124,8.824338,-0.632022,-0.003356,33.33334,0.033090,-0.001068,0.024299,0.339268,0.000025,0.000126,-0.034013,-0.693453,0.005605,9.751442,8.846940,-0.000190,-0.006640
-0.005326,0.000139,-0.035546,-365.0000,-335.6961,-0.870000,0.001218,8.950452,-0.633622,-0.003479,32.45895,0.033810,-0.001203,0.025101,0.354580,0.000025,0.000139,-0.035546,-0.685820,0.005326,9.750448,8.972850,-0.000270,-0.006320
-0.004948,0.000153,-0.037492,-365.0000,-335.5961,-0.870000,0.001263,9.100842,-0.634612,-0.003631,31.37155,0.034580,-0.001347,0.026081,0.374020,0.000022,0.000153,-0.037492,-0.676526,0.004948,9.749149,9.122940,-0.000390,-0.005460
-0.004282,0.000171,-0.039832,-365.0000,-335.4961,-0.870000,0.001339,9.262427,-0.636207,-0.003814,30.16309,0.035299,-0.001545,0.027295,0.397387,0.000020,0.000171,-0.039832,-0.667132,0.004282,9.747456,9.284250,-0.000450,-0.004820
-0.003813,0.000191,-0.041593,-365.0000,-335.3961,-0.870000,0.001484,9.373426,-0.638115,-0.003967,29.34387,0.035779,-0.001761,0.028250,0.414972,0.000022,0.000191,-0.041593,-0.661062,0.003813,9.746106,9.395120,-0.000490,-0.005000
-0.003248,0.000213,-0.043704,-365.0000,-335.2961,-0.870000,0.001587,9.496000,-0.640132,-0.004180,28.40967,0.036359,-0.001999,0.029395,0.436055,0.000025,0.000213,-0.043704,-0.654110,0.003248,9.744462,9.517550,-0.000580,-0.005510
-0.002299,0.000243,-0.046702,-365.0000,-335.1960,-0.870000,0.001724,9.654274,-0.641911,-0.004364,27.14532,0.037169,-0.002335,0.030984,0.465996,0.000029,0.000243,-0.046702,-0.644709,0.002299,9.742087,9.675590,-0.000700,-0.006020
-0.001346,0.000269,-0.049340,-365.0000,-335.0960,-0.870000,0.001799,9.787314,-0.641587,-0.004547,26.07339,0.037889,-0.002637,0.032275,0.492349,0.000029,0.000269,-0.049340,-0.635899,0.001346,9.740026,9.808320,-0.000760,-0.005780
-0.000407,0.000309,-0.052207,-365.0000,-334.9960,-0.870000,0.001973,9.919432,-0.640842,-0.004791,24.98550,0.038549,-0.003083,0.033658,0.520989,0.000026,0.000309,-0.052207,-0.627384,0.000407,9.737708,9.940110,-0.000820,-0.005120
0.000719,0.000357,-0.055761,-365.0000,-334.8960,-0.870000,0.002110,10.06240,-0.640741,-0.005126,23.77167,0.039200,-0.003631,0.035436,0.556489,0.000027,0.000357,-0.055761,-0.618573,-0.000719,9.734715,10.08278,-0.000940,-0.004950
0.002040,0.000407,-0.059774,-365.0000,-334.7960,-0.870000,0.002218,10.20421,-0.640806,-0.005371,22.53922,0.039859,-0.004218,0.037464,0.596564,0.000029,0.000407,-0.059774,-0.609954,-0.002040,9.731242,10.22431,-0.001030,-0.005070
