is.x,_is.y,L_is.z,Delta_L,aCMDin.x,aCMDin.y,aCMDin.,aCMDb.x,aCMDb.y,aCMDb.z,Throttle,•±•É½¹±Rudder,Elevator
0.000000,5.999999,-0.600000,364.9957,389.2476,0.288090,523.6062,0.127701,0.001178,0.013504,0.000049,-0.127683,0.013726,523.6062,-0.001190,0.028615,0.097766
0.000000,6.199998,-0.619999,364.9946,388.7448,0.268690,523.2388,0.133493,0.001141,0.014036,0.000049,-0.133469,0.014306,523.2388,-0.001490,0.028626,0.097777
0.000000,6.399998,-0.639999,364.9919,387.8213,0.249830,522.5641,0.142721,0.001048,0.014914,0.000050,-0.142688,0.015266,522.5641,-0.001940,0.028646,0.097795
0.000000,6.599998,-0.659999,364.9909,387.6935,0.230240,522.4704,0.145341,0.001012,0.015165,0.000049,-0.145305,0.015541,522.4704,-0.002070,0.028653,0.097800
0.000000,6.799998,-0.679999,364.9885,387.2291,0.211180,522.1306,0.150713,0.000930,0.015677,0.000049,-0.150671,0.016102,522.1306,-0.002310,0.028667,0.097810
0.000000,6.999998,-0.699999,364.9851,386.6675,0.192410,521.7198,0.156848,0.000814,0.016254,0.000045,-0.156800,0.016733,521.7198,-0.002550,0.028684,0.097821
0.000000,7.199997,-0.719999,364.9815,386.1779,0.173590,521.3614,0.162372,0.000695,0.016762,0.000040,-0.162319,0.017285,521.3614,-0.002730,0.028700,0.097831
0.000000,7.399997,-0.739999,364.9753,385.4106,0.155240,520.7997,0.170120,0.000505,0.017472,0.000032,-0.170060,0.018054,520.7997,-0.002940,0.028723,0.097842
0.000000,7.599997,-0.759999,364.9686,384.7121,0.136710,520.2881,0.177275,0.000311,0.018143,0.000022,-0.177210,0.018772,520.2881,-0.003080,0.028744,0.097852
0.000000,7.799997,-0.779999,364.9623,384.1802,0.117840,519.8981,0.183064,0.000145,0.018694,0.000016,-0.182996,0.019357,519.8981,-0.003160,0.028762,0.097859
0.000000,7.999997,-0.799999,364.9553,383.6368,0.098940,519.4994,0.188923,-0.000028,0.019283,0.000010,-0.188851,0.019980,519.4994,-0.003230,0.028780,0.097865
0.000000,8.199997,-0.819999,364.9454,382.8914,0.080350,518.9527,0.196376,-0.000254,0.020068,0.000008,-0.196300,0.020801,518.9527,-0.003280,0.028803,0.097873
