0.033386,289.4259,-19.68365,280.0945,0.001533,0.017242,0.065845,-0.000041,-0.001583,0.068064,56.01890,0.000316,0.000328,1.911354
0.035461,289.2461,-19.70369,279.9164,0.001577,0.017848,0.067882,0.000034,-0.001627,0.070189,55.98329,0.000325,0.000376,1.911834
0.038635,288.8150,-19.72262,279.4876,0.001648,0.018920,0.071298,0.000182,-0.001699,0.073764,55.89753,0.000339,0.000438,1.912404
0.041168,288.5370,-19.74074,279.2115,0.001702,0.019827,0.074101,0.000305,-0.001752,0.076706,55.84230,0.000350,0.000503,1.912719
0.044097,288.1664,-19.75761,278.8430,0.001768,0.020862,0.077307,0.000418,-0.001818,0.080071,55.76859,0.000363,0.000565,1.912946
0.046661,287.8711,-19.77434,278.5495,0.001824,0.021703,0.079987,0.000469,-0.001874,0.082877,55.70990,0.000374,0.000630,1.913035
0.050445,287.3066,-19.78956,277.9873,0.001911,0.022752,0.083536,0.000449,-0.001960,0.086576,55.59746,0.000392,0.000707,1.913054
0.052734,287.0800,-19.80703,277.7625,0.001957,0.023263,0.085425,0.000386,-0.002004,0.088534,55.55250,0.000400,0.000755,1.913046
0.055450,286.7584,-19.82470,277.4428,0.002016,0.023772,0.087466,0.000281,-0.002061,0.090637,55.48856,0.000412,0.000800,1.913080
0.060211,285.9741,-19.84261,276.6617,0.002116,0.024509,0.090739,0.000077,-0.002159,0.093990,55.33234,0.000431,0.000856,1.913389
0.064636,285.2600,-19.86255,275.9507,0.002209,0.025198,0.093776,-0.000047,-0.002250,0.097102,55.19014,0.000450,0.000895,1.914006
0.067077,284.9988,-19.88288,275.6915,0.002258,0.025649,0.095568,-0.000060,-0.002299,0.098949,55.13830,0.000459,0.000885,1.914468
0.069122,284.8268,-19.90313,275.5213,0.002298,0.026068,0.097144,-0.000044,-0.002340,0.100580,55.10427,0.000468,0.000877,1.914895
0.073730,284.0747,-19.92317,274.7725,0.002393,0.027194,0.101091,0.000050,-0.002438,0.104683,54.95450,0.000487,0.000838,1.915879
0.075805,283.8904,-19.94279,274.5900,0.002435,0.027789,0.103033,0.000119,-0.002481,0.106713,54.91800,0.000496,0.000830,1.916275
0.080932,283.0125,-19.96046,273.7155,0.002538,0.029460,0.108258,0.000314,-0.002588,0.112194,54.74310,0.000517,0.000789,1.917081
0.083068,282.8152,-19.97891,273.5201,0.002582,0.030180,0.110457,0.000390,-0.002635,0.114504,54.70401,0.000527,0.000761,1.917323
0.087890,282.0082,-19.99465,272.7162,0.002684,0.031746,0.115324,0.000492,-0.002742,0.119611,54.54324,0.000548,0.000720,1.917736
0.088317,282.2067,-20.01424,272.9156,0.002691,0.031848,0.115637,0.000496,-0.002750,0.119940,54.58311,0.000550,0.000699,1.917746
0.093658,281.2769,-20.02903,271.9891,0.002807,0.033531,0.120911,0.000563,-0.002854,0.125472,54.39782,0.000570,0.000905,1.918122
0.096740,280.8498,-20.04553,271.5642,0.002872,0.034660,0.124250,0.000668,-0.002896,0.128992,54.31285,0.000579,0.001275,1.918402
0.099945,280.4156,-20.06137,271.1324,0.002939,0.035916,0.127833,0.000821,-0.002927,0.132780,54.22647,0.000585,0.001817,1.918713
0.103637,279.8681,-20.07552,270.5872,0.003028,0.037577,0.132358,0.001056,-0.002959,0.137587,54.11744,0.000591,0.002604,1.919034
0.109710,278.7717,-20.08263,269.4941,0.003193,0.041019,0.141106,0.001610,-0.003005,0.146943,53.89883,0.000601,0.004123,1.919330
0.112152,278.5285,-20.09626,269.2525,0.003262,0.042616,0.144901,0.001892,-0.003020,0.151032,53.85051,0.000604,0.004761,1.919317
0.116546,277.8422,-20.10233,268.5685,0.003407,0.046003,0.152628,0.002519,-0.003053,0.159397,53.71369,0.000610,0.005975,1.919157
0.119537,277.4787,-20.11104,268.2065,0.003508,0.048616,0.158300,0.003026,-0.003075,0.165578,53.64131,0.000615,0.006777,1.918909
0.123626,276.8867,-20.11314,267.6163,0.003671,0.052655,0.166699,0.003832,-0.003120,0.174786,53.52326,0.000624,0.007851,1.918378
0.128936,276.0604,-20.10562,266.7916,0.003895,0.058767,0.178662,0.005084,-0.003185,0.188024,53.35833,0.000637,0.009137,1.917289
0.131683,275.7927,-20.10948,266.5249,0.004014,0.062322,0.185219,0.005831,-0.003218,0.195351,53.30497,0.000643,0.009757,1.916492
0.135650,275.2927,-20.10394,266.0258,0.004198,0.068017,0.195276,0.007045,-0.003279,0.206679,53.20517,0.000655,0.010549,1.915092
0.140899,274.5558,-20.08554,265.2896,0.004464,0.076734,0.209712,0.008945,-0.003383,0.223149,53.05792,0.000676,0.011447,1.912704
0.145202,274.0432,-20.07092,264.7773,0.004677,0.084713,0.222022,0.010722,-0.003472,0.237413,52.95545,0.000694,0.012010,1.910289
0.150939,273.2905,-20.03972,264.0243,0.004965,0.096834,0.239399,0.013469,-0.003616,0.257913,52.80487,0.000723,0.012482,1.906338
0.155670,272.7662,-20.01425,263.4995,0.005197,0.107906,0.254018,0.016026,-0.003763,0.275545,52.69990,0.000752,0.012603,1.902444
0.161285,272.1183,-19.97571,262.8506,0.005451,0.122644,0.271950,0.019485,-0.003963,0.297713,52.57013,0.000792,0.012437,1.896959
0.167968,271.3453,-19.92081,262.0756,0.005723,0.142264,0.293512,0.024160,-0.004254,0.325299,52.41513,0.000850,0.011826,1.889166
0.173370,270.8063,-19.87548,261.5348,0.005898,0.159968,0.310979,0.028416,-0.004523,0.348576,52.30695,0.000904,0.011017,1.881605
0.179809,270.1434,-19.81282,260.8690,0.006017,0.183046,0.331359,0.034037,-0.004880,0.377039,52.17381,0.000976,0.009672,1.871182
0.184753,269.7188,-19.76493,260.4421,0.006048,0.201917,0.346205,0.038768,-0.005212,0.398917,52.08842,0.001042,0.008315,1.862315
0.191650,269.0504,-19.68623,259.7697,0.006007,0.228507,0.364820,0.045669,-0.005771,0.428049,51.95395,0.001154,0.005989,1.849541
0.202179,267.8948,-19.54024,258.6065,0.005785,0.269675,0.388802,0.057058,-0.006827,0.469705,51.72131,0.001365,0.001723,1.829259
0.208526,267.3454,-19.45332,258.0523,0.005561,0.293379,0.400006,0.064095,-0.007536,0.491876,51.61047,0.001507,-0.001146,1.817211
0.214874,266.7967,-19.35894,257.4982,0.005282,0.316501,0.409287,0.071337,-0.008313,0.512405,51.49964,0.001662,-0.004285,1.805286
0.222106,266.1281,-19.23915,256.8227,0.004911,0.341946,0.417730,0.079781,-0.009227,0.533853,51.36454,0.001845,-0.007996,1.792030
0.229370,265.4617,-19.10981,256.1488,0.004495,0.366062,0.424012,0.088300,-0.010129,0.553090,51.22976,0.002025,-0.011754,1.779303
0.233825,265.1592,-19.03170,255.8414,0.004220,0.380250,0.426786,0.093594,-0.010675,0.563809,51.16828,0.002135,-0.014095,1.771616
0.245086,263.8984,-18.77987,254.5659,0.003482,0.415232,0.431806,0.107450,-0.012052,0.589233,50.91319,0.002410,-0.020267,1.752994
0.249298,263.6006,-18.68903,254.2625,0.003184,0.427451,0.432463,0.112654,-0.012539,0.597412,50.85249,0.002507,-0.022679,1.746161
0.255706,262.9475,-18.52465,253.5993,0.002706,0.446270,0.432859,0.120970,-0.013275,0.609690,50.71987,0.002655,-0.026573,1.735722
0.260284,262.5354,-18.40081,253.1796,0.002343,0.459501,0.432353,0.127101,-0.013785,0.617844,50.63593,0.002757,-0.029555,1.728138
0.263946,262.2439,-18.29738,252.8816,0.002041,0.470001,0.431452,0.132137,-0.014191,0.624015,50.57632,0.002838,-0.032100,1.721923
0.271301,261.2487,-18.03477,251.8706,0.001356,0.492499,0.428913,0.143255,-0.015102,0.637004,50.37413,0.003020,-0.038178,1.708711
0.277679,260.2626,-17.75743,250.8679,0.000625,0.513568,0.424951,0.154198,-0.016052,0.648306,50.17357,0.003210,-0.045110,1.695636
0.280181,259.9812,-17.63757,250.5789,0.000276,0.522420,0.422446,0.159020,-0.016506,0.652552,50.11578,0.003301,-0.048604,1.689569
0.283569,259.3549,-17.42781,249.9400,-0.000316,0.536461,0.418191,0.166771,-0.017288,0.659214,49.98800,0.003457,-0.054715,1.679840
0.286163,258.7340,-17.21090,249.3060,-0.000950,0.549968,0.413286,0.174438,-0.018134,0.665216,49.86120,0.003627,-0.061485,1.669886
0.287323,258.4612,-17.07927,249.0251,-0.001368,0.557909,0.409717,0.179108,-0.018688,0.668359,49.80502,0.003737,-0.066065,1.663463
0.288330,257.9630,-16.88252,248.5150,-0.001982,0.568966,0.404496,0.185667,-0.019529,0.672674,49.70299,0.003906,-0.072965,1.654299
0.288147,257.0173,-16.55162,247.5498,-0.003019,0.585957,0.395600,0.195948,-0.020992,0.678983,49.50997,0.004198,-0.084975,1.639419
0.287078,256.6425,-16.37508,247.1646,-0.003619,0.594510,0.390052,0.201364,-0.021845,0.681595,49.43291,0.004369,-0.092127,1.630909
0.284027,255.9367,-16.09367,246.4424,-0.004564,0.607135,0.381324,0.209474,-0.023220,0.685290,49.28848,0.004644,-0.103642,1.617751
0.280273,255.4598,-15.87391,245.9527,-0.005328,0.616303,0.373931,0.215602,-0.024363,0.687463,49.19054,0.004873,-0.113246,1.607095
0.276825,255.2078,-15.71989,245.6917,-0.005889,0.622367,0.368263,0.219830,-0.025189,0.688500,49.13834,0.005038,-0.120430,1.599220
0.267913,254.4114,-15.38515,244.8763,-0.007037,0.634489,0.356740,0.228330,-0.026962,0.690672,48.97526,0.005393,-0.135602,1.583098
0.259796,253.9500,-15.15169,244.4017,-0.007842,0.642137,0.348078,0.234007,-0.028217,0.691379,48.88035,0.005644,-0.146723,1.571341
0.246978,253.2786,-14.83987,243.7131,-0.008874,0.651408,0.336533,0.241135,-0.029833,0.691830,48.74261,0.005967,-0.161566,1.555772
0.231231,252.6158,-14.52165,243.0330,-0.009888,0.659758,0.324450,0.247952,-0.031439,0.691505,48.60659,0.006288,-0.176983,1.539663
0.216796,252.1731,-14.27438,242.5768,-0.010646,0.665423,0.314634,0.252955,-0.032662,0.690538,48.51537,0.006533,-0.189305,1.526726
0.200317,251.7358,-14.02359,242.1261,-0.011373,0.670499,0.304561,0.257741,-0.033848,0.689116,48.42523,0.006771,-0.201878,1.513477
0.181671,251.3039,-13.76944,241.6809,-0.012060,0.674976,0.294260,0.262298,-0.034972,0.687244,48.33619,0.006995,-0.214627,1.499929
0.140838,250.2597,-13.27195,240.6114,-0.013211,0.682391,0.274916,0.270406,-0.036905,0.683322,48.12228,0.007382,-0.238596,1.474162
0.115356,249.8439,-13.00909,240.1824,-0.013737,0.685137,0.264117,0.274264,-0.037772,0.680229,48.03648,0.007556,-0.251520,1.459826
0.083007,249.3330,-12.70248,239.6563,-0.014252,0.687645,0.251685,0.278396,-0.038609,0.676320,47.93127,0.007723,-0.266169,1.443175
0.051727,248.9296,-12.43398,239.2400,-0.014620,0.689088,0.240681,0.281676,-0.039173,0.672389,47.84799,0.007836,-0.278826,1.428337
0.007324,248.3339,-12.07957,238.6275,-0.014975,0.690302,0.226550,0.285571,-0.039646,0.667040,47.72551,0.007931,-0.294706,1.409012
0.002105,248.5350,-12.03774,238.8264,-0.014988,0.689652,0.224741,0.285674,-0.039643,0.665712,47.76527,0.007930,-0.296441,1.406704
-0.071563,247.5601,-11.49023,237.8266,-0.015222,0.689917,0.204430,0.290522,-0.039708,0.657289,47.56532,0.007943,-0.318225,1.378308
-0.109222,247.2787,-11.23536,237.5338,-0.015217,0.688929,0.194956,0.292229,-0.039459,0.652616,47.50676,0.007894,-0.327793,1.364959
-0.156127,246.9059,-10.93649,237.1481,-0.015138,0.687400,0.183997,0.294002,-0.038990,0.647028,47.42962,0.007800,-0.338590,1.349286
-0.198944,246.6342,-10.67911,236.8653,-0.015003,0.685539,0.174647,0.295235,-0.038417,0.641911,47.37307,0.007685,-0.347521,1.335757
-0.252044,246.2727,-10.37759,236.4914,-0.014781,0.683008,0.163884,0.296455,-0.037571,0.635829,47.29828,0.007516,-0.357574,1.319934
-0.351013,245.4532,-9.858006,235.6513,-0.014256,0.678066,0.145891,0.298110,-0.035673,0.625394,47.13026,0.007136,-0.373898,1.292794
-0.422699,245.0168,-9.510085,235.2017,-0.013800,0.673698,0.134107,0.298605,-0.034086,0.617832,47.04034,0.006818,-0.384181,1.274583
-0.499115,244.5886,-9.161245,234.7606,-0.013274,0.668732,0.122572,0.298714,-0.032238,0.610027,46.95213,0.006448,-0.393957,1.256335
-0.528961,244.6176,-9.030236,234.7848,-0.013048,0.666215,0.118225,0.298430,-0.031457,0.606580,46.95695,0.006292,-0.397482,1.249395
-0.666046,243.7564,-8.461726,233.9041,-0.012047,0.657137,0.100317,0.297802,-0.027732,0.593787,46.78082,0.005547,-0.411963,1.219785
-0.722137,243.6155,-8.242866,233.7560,-0.011617,0.652794,0.093546,0.297083,-0.026094,0.588291,46.75119,0.005219,-0.417165,1.208281
-0.827819,243.1299,-7.848886,233.2579,-0.010831,0.645133,0.081756,0.295722,-0.022891,0.578811,46.65159,0.004578,-0.426056,1.187713
-0.914276,242.8260,-7.542605,232.9448,-0.010197,0.638592,0.072841,0.294265,-0.020143,0.571149,46.58896,0.004029,-0.432511,1.171692
-1.004456,242.5284,-7.236616,232.6384,-0.009560,0.631713,0.064187,0.292532,-0.017194,0.563384,46.52768,0.003439,-0.438567,1.155695
-1.098358,242.2370,-6.931075,232.3386,-0.008928,0.624511,0.055804,0.290522,-0.014013,0.555525,46.46772,0.002802,-0.444162,1.139757
-1.210297,241.8688,-6.582625,231.9614,-0.008229,0.616009,0.046586,0.287942,-0.010131,0.546527,46.39227,0.002026,-0.450033,1.121666
-1.297394,241.6730,-6.321926,231.7592,-0.007725,0.609194,0.039910,0.285692,-0.007053,0.539538,46.35183,0.001410,-0.454064,1.108143
-1.387238,241.4819,-6.061874,231.5620,-0.007247,0.602181,0.033459,0.283249,-0.003845,0.532492,46.31240,0.000769,-0.457763,1.094698
-1.575073,240.8136,-5.544025,230.8826,-0.006409,0.588338,0.021270,0.278159,0.002892,0.518897,46.17652,-0.000578,-0.464288,1.068170
-1.673065,240.6365,-5.286396,230.7004,-0.006043,0.580805,0.015500,0.275181,0.006371,0.511708,46.14008,-0.001274,-0.467158,1.054939
-1.773712,240.4640,-5.029724,230.5232,-0.005721,0.573134,0.009957,0.272041,0.009904,0.504490,46.10463,-0.001980,-0.469803,1.041755
-1.929688,240.0641,-4.646685,230.1168,-0.005333,0.561747,0.002073,0.267201,0.015288,0.493925,46.02337,-0.003057,-0.473375,1.022117
-2.091553,239.6748,-4.266216,229.7218,-0.005059,0.550115,-0.005308,0.262026,0.020714,0.483315,45.94437,-0.004143,-0.476540,1.002537
-2.202759,239.5211,-4.014114,229.5648,-0.004937,0.542024,-0.009961,0.258297,0.024325,0.476030,45.91296,-0.004865,-0.478449,0.989426
-2.393738,239.0753,-3.596895,229.1144,-0.004861,0.528834,-0.017247,0.252013,0.030357,0.464278,45.82288,-0.006072,-0.481328,0.967655
-2.472076,239.0807,-3.431086,229.1181,-0.004866,0.523116,-0.019984,0.249218,0.032728,0.459230,45.82362,-0.006546,-0.482408,0.958862
-2.672882,238.6533,-3.019424,228.6873,-0.005004,0.509725,-0.026467,0.242483,0.038675,0.447494,45.73747,-0.007737,-0.484917,0.936973
-2.796631,238.5231,-2.774466,228.5556,-0.005154,0.501391,-0.030079,0.238188,0.042164,0.440242,45.71112,-0.008435,-0.486352,0.923733
-2.944061,238.3272,-2.490696,228.3584,-0.005400,0.491748,-0.034034,0.233116,0.046177,0.431889,45.67167,-0.009238,-0.487971,0.908314
-3.116638,238.0683,-2.169115,228.0985,-0.005770,0.480807,-0.038200,0.227230,0.050671,0.422454,45.61971,-0.010138,-0.489764,0.890789
-3.271088,237.8862,-1.890205,227.9162,-0.006161,0.471186,-0.041485,0.221934,0.054477,0.414190,45.58324,-0.010900,-0.491315,0.875608
-3.383362,237.8457,-1.692446,227.8758,-0.006474,0.464179,-0.043612,0.218013,0.057104,0.408185,45.57516,-0.011427,-0.492411,0.864838
-3.635956,237.4083,-1.261786,227.4395,-0.007273,0.449588,-0.047786,0.209600,0.062736,0.395724,45.48789,-0.012555,-0.494842,0.841670
-3.896210,236.9866,-0.837455,227.0201,-0.008180,0.435277,-0.051132,0.201019,0.068016,0.383553,45.40401,-0.013613,-0.497339,0.819131
-4.041229,236.8995,-0.608795,226.9347,-0.008703,0.427354,-0.052623,0.196176,0.070699,0.376819,45.38694,-0.014151,-0.498755,0.806975
-4.090088,237.0714,-0.533016,227.1073,-0.008868,0.424379,-0.053024,0.194390,0.071506,0.374282,45.42147,-0.014313,-0.499243,0.802892
-4.312866,236.8017,-0.194875,226.8411,-0.009707,0.412971,-0.054795,0.187169,0.075313,0.364606,45.36821,-0.015076,-0.501440,0.785021
-4.464050,236.7277,0.027904,226.7697,-0.010272,0.405290,-0.055686,0.182237,0.077656,0.358086,45.35395,-0.015547,-0.502961,0.773296
-4.798706,236.2327,0.503004,226.2820,-0.011526,0.389609,-0.056945,0.171727,0.082423,0.344799,45.25640,-0.016503,-0.506365,0.748785
-4.956390,236.1730,0.718624,226.2261,-0.012086,0.382270,-0.057175,0.166731,0.084366,0.338568,45.24523,-0.016893,-0.508011,0.737732
-5.250641,235.8252,1.107695,225.8863,-0.013081,0.369503,-0.057138,0.157758,0.087650,0.327716,45.17726,-0.017552,-0.511125,0.718390
-5.441254,235.7208,1.350935,225.7874,-0.013657,0.361471,-0.056736,0.152000,0.089452,0.320875,45.15749,-0.017914,-0.513192,0.706667
-5.634491,235.6223,1.590675,225.6950,-0.014193,0.353646,-0.056099,0.146273,0.091069,0.314204,45.13900,-0.018239,-0.515310,0.695351
-5.886658,235.4186,1.893593,225.4998,-0.014823,0.343989,-0.054986,0.139022,0.092936,0.305953,45.09996,-0.018614,-0.518097,0.681469
-6.085602,235.3336,2.124975,225.4218,-0.015244,0.336640,-0.053861,0.133408,0.094157,0.299661,45.08437,-0.018859,-0.520312,0.671219
-6.286987,235.2542,2.352533,225.3500,-0.015615,0.329532,-0.052550,0.127844,0.095235,0.293569,45.07000,-0.019075,-0.522553,0.661358
-6.549561,235.0749,2.639395,225.1809,-0.016027,0.320794,-0.050669,0.120825,0.096443,0.286065,45.03618,-0.019318,-0.525467,0.649179
-6.756439,235.0084,2.857944,225.1229,-0.016280,0.314121,-0.049038,0.115409,0.097189,0.280316,45.02458,-0.019468,-0.527778,0.640077
-6.995758,234.8963,3.102745,225.0209,-0.016504,0.306797,-0.047026,0.109332,0.097892,0.273992,45.00418,-0.019609,-0.530452,0.630152
-7.299133,234.6911,3.401115,224.8293,-0.016687,0.298119,-0.044306,0.101910,0.098573,0.266484,44.96585,-0.019746,-0.533822,0.618466
-7.391052,234.8417,3.488934,224.9839,-0.016699,0.295336,-0.043413,0.099625,0.098637,0.264068,44.99678,-0.019759,-0.534858,0.615014
-7.731598,234.6020,3.804203,224.7602,-0.016759,0.286397,-0.040169,0.091694,0.099070,0.256310,44.95205,-0.019846,-0.538624,0.602904
-7.951141,234.5653,3.999226,224.7341,-0.016723,0.280786,-0.037999,0.086707,0.099163,0.251422,44.94681,-0.019865,-0.541049,0.595501
-8.172943,234.5336,4.189814,224.7134,-0.016639,0.275358,-0.035759,0.081798,0.099165,0.246684,44.94268,-0.019865,-0.543478,0.588379
-8.493408,234.3685,4.454285,224.5647,-0.016465,0.268039,-0.032493,0.074952,0.099086,0.240283,44.91293,-0.019849,-0.546925,0.578521
-8.720367,234.3490,4.633884,224.5569,-0.016285,0.262982,-0.030146,0.070222,0.098894,0.235843,44.91139,-0.019811,-0.549356,0.571826
-8.949310,234.3343,4.808884,224.5544,-0.016067,0.258069,-0.027767,0.065570,0.098627,0.231521,44.91088,-0.019757,-0.551796,0.565308
-9.280029,234.1931,5.050804,224.4313,-0.015708,0.251401,-0.024340,0.059094,0.098180,0.225633,44.88626,-0.019667,-0.555312,0.556350
-9.547607,234.1472,5.237455,224.4003,-0.015362,0.246185,-0.021561,0.054029,0.097686,0.221012,44.88005,-0.019568,-0.558165,0.549545
-9.783844,234.1495,5.395695,224.4159,-0.015019,0.241719,-0.019109,0.049685,0.097164,0.217047,44.88319,-0.019463,-0.560708,0.543852
-10.09042,234.0736,5.592115,224.3577,-0.014546,0.236237,-0.015949,0.044252,0.096442,0.212166,44.87155,-0.019318,-0.564055,0.536963
-10.33115,234.0865,5.739393,224.3847,-0.014142,0.232023,-0.013490,0.040133,0.095777,0.208405,44.87694,-0.019184,-0.566736,0.531951
-10.71317,233.9446,5.961023,224.2656,-0.013485,0.225810,-0.009630,0.033887,0.094704,0.202848,44.85312,-0.018969,-0.571098,0.524844
-10.95871,233.9691,6.095774,224.3049,-0.013039,0.221895,-0.007182,0.030031,0.093912,0.199343,44.86097,-0.018810,-0.573975,0.520726
-11.34833,233.8449,6.297575,224.2048,-0.012346,0.216120,-0.003370,0.024192,0.092666,0.194163,44.84097,-0.018560,-0.578704,0.514984
-11.56277,233.9181,6.402494,224.2912,-0.011957,0.212957,-0.001311,0.021100,0.091898,0.191325,44.85824,-0.018405,-0.581396,0.512178
-11.85080,233.9206,6.536674,224.3118,-0.011460,0.208960,0.001405,0.017094,0.090889,0.187736,44.86235,-0.018203,-0.585116,0.508796
-12.10477,233.9646,6.648712,224.3719,-0.011039,0.205542,0.003747,0.013687,0.089973,0.184664,44.87438,-0.018018,-0.588493,0.506103
-12.39728,233.9772,6.770584,224.4032,-0.010589,0.201798,0.006381,0.009906,0.088933,0.181295,44.88065,-0.017810,-0.592499,0.503335
-12.65515,234.0302,6.871794,224.4728,-0.010223,0.198602,0.008644,0.006693,0.088004,0.178417,44.89456,-0.017623,-0.596158,0.501178
-13.02670,233.9841,7.007553,224.4512,-0.009769,0.194330,0.011812,0.002247,0.086740,0.174557,44.89025,-0.017369,-0.601570,0.498448
-13.40207,233.9462,7.132883,224.4383,-0.009395,0.190262,0.014890,-0.002036,0.085492,0.170870,44.88767,-0.017119,-0.607244,0.496067
-13.74304,233.9489,7.236713,224.4639,-0.009135,0.186756,0.017580,-0.005758,0.084385,0.167679,44.89279,-0.016897,-0.612596,0.494199
