** PERIOD **
97.13267	193.9133	188.9724	0.523598	0.223768	0.223768
97.03171	193.9133	188.9057	0.523598	0.222758	0.222758
96.92801	193.9133	188.8389	0.523598	0.221738	0.221738
96.87513	193.4210	188.3130	0.523598	0.221218	0.221218
96.67532	193.4210	188.1890	0.523598	0.219238	0.219238
96.60037	193.4210	188.1436	0.523598	0.218488	0.218488
96.48564	192.4223	187.0763	0.523598	0.217308	0.217308
96.36817	192.4223	187.0074	0.523598	0.216098	0.216098
96.32840	192.4223	186.9843	0.523598	0.215688	0.215688
96.16624	191.9001	186.3688	0.523598	0.213968	0.213968
96.02026	191.9001	186.2859	0.523598	0.212388	0.212388
95.99910	191.9001	186.2740	0.523598	0.212158	0.212158
95.82694	191.1884	185.4672	0.523598	0.210278	0.210278
95.69455	191.1884	185.3962	0.523598	0.208878	0.208878
95.51364	191.1884	185.3015	0.523598	0.206978	0.206978
95.49068	190.5209	184.6222	0.523598	0.206738	0.206738
95.28049	190.5209	184.5160	0.523598	0.204558	0.204558
95.11265	190.5209	184.4333	0.523598	0.202808	0.202808
94.96575	189.1568	182.9982	0.523598	0.201258	0.201258
94.81606	189.1568	182.9269	0.523598	0.199658	0.199658
94.71469	189.1568	182.8789	0.523598	0.198578	0.198578
94.53425	188.4492	182.0878	0.523598	0.196678	0.196678
94.50816	188.4492	182.0759	0.523598	0.196398	0.196398
94.26980	188.4492	181.9696	0.523598	0.193928	0.193928
94.08005	187.5031	180.9412	0.523598	0.191978	0.191978
93.88649	187.5031	180.8591	0.523598	0.189988	0.189988
93.68913	187.5031	180.7779	0.523598	0.187998	0.187998
93.63205	186.6174	179.8690	0.523598	0.187418	0.187418
93.42986	186.6174	179.7875	0.523598	0.185318	0.185318
93.22391	186.6174	179.7049	0.523598	0.183128	0.183128
93.22391	185.8676	178.9551	0.523598	0.183128	0.183128
92.92307	185.8676	178.8374	0.523598	0.179978	0.179978
92.73883	185.8676	178.7684	0.523598	0.178178	0.178178
92.52033	183.9683	176.7905	0.523598	0.176148	0.176148
92.29810	183.9683	176.7140	0.523598	0.174178	0.174178
92.23393	183.9683	176.6924	0.523598	0.173618	0.173618
92.00699	183.2583	175.9077	0.523598	0.171708	0.171708
91.77642	183.2583	175.8351	0.523598	0.169878	0.169878
91.74319	183.2583	175.8248	0.523598	0.169618	0.169618
91.40691	181.9138	174.3790	0.523598	0.167038	0.167038
91.20170	181.9138	174.3189	0.523598	0.165468	0.165468
90.95909	181.9138	174.2488	0.523598	0.163548	0.163548
90.92415	181.1436	173.4687	0.523598	0.163268	0.163268
90.67762	181.1436	173.3980	0.523598	0.161268	0.161268
90.42766	181.1436	173.3283	0.523598	0.159288	0.159288
90.21068	179.3324	171.4581	0.523598	0.157608	0.157608
89.88049	179.3324	171.3711	0.523598	0.155218	0.155218
89.73193	179.3324	171.3340	0.523598	0.154218	0.154218
89.54472	178.0795	170.0357	0.523598	0.152978	0.152978
89.27986	178.0795	169.9726	0.523598	0.151228	0.151228
** PERIOD **
88.97324	178.0795	169.9007	0.523598	0.149178	0.149178
88.89592	176.8105	168.6137	0.523598	0.148668	0.148668
88.66243	176.8105	168.5610	0.523598	0.147178	0.147178
88.38713	176.8105	168.5011	0.523598	0.145448	0.145448
88.10879	175.0058	166.6367	0.523598	0.143688	0.143688
88.06878	175.0058	166.6283	0.523598	0.143438	0.143438
87.70594	175.0058	166.5526	0.523598	0.141168	0.141168
87.46132	173.9434	165.4406	0.523598	0.139668	0.139668
87.17322	173.9434	165.3836	0.523598	0.137928	0.137928
87.00730	173.9434	165.3513	0.523598	0.136928	0.136928
86.54622	171.6675	162.9874	0.523598	0.134178	0.134178
86.46163	171.6675	162.9715	0.523598	0.133688	0.133688
86.20648	171.6675	162.9243	0.523598	0.132218	0.132218
86.12097	171.6328	162.8740	0.523598	0.131738	0.131738
85.81988	171.6328	162.8203	0.523598	0.130078	0.130078
85.51602	171.6328	162.7680	0.523598	0.128518	0.128518
85.16543	168.8387	159.9171	0.523598	0.126848	0.126848
85.12137	168.8387	159.9100	0.523598	0.126628	0.126628
84.85589	168.8387	159.8672	0.523598	0.125288	0.125288
84.49896	167.9869	158.9581	0.523598	0.123468	0.123468
